movieId,title,tag_list,tag_counts
269138,Hyperland,[],[]
219639,The Bridgewater Triangle,[],[]
4661,Sea of Love,"['thriller', 'erotic thriller', 'ellen barkin', 'al pacino', 'alcohol', 'detective', 'murder', 'neo-noir', 'new york', 'newspaper', 'police', 'serial killer', 'sex', 'suspect', 'suspense', 'clv', 'haunting', 'nudity', 'repeated song throughout film']","[8, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
181607,Laerte-se,"['art', 'superficial']","[1, 1]"
184509,Harmonium,[],[]
275975,Aftermath,[],[]
207277,Chained,[],[]
108981,Nymphomaniac: Volume II,"['lars von trier', 'sexuality', 'disturbing', 'nymphomania', 'masochism', 'nudity (full frontal - notable)', 'unsimulated sex', 'sadomasochism', 'dialogue driven', 'masturbation', 'bondage', 'sex', 'controversial', 'infidelity', 'addiction', 'cynical', 'disappointing', 'nudity', 'unexpected ending', 'philosophical']","[18, 17, 14, 13, 10, 10, 9, 8, 7, 7, 7, 7, 6, 5, 4, 4, 4, 4, 4, 4]"
288485,Judas & Jesus,[],[]
118730,Safari Express,[],[]
121366,Get a Horse!,"['mickey mouse', 'minnie mouse', 'short', 'woman director']","[1, 1, 1, 1]"
147053,Devasuram,"['malayalam', 'carefree', 'classic', 'dance', 'group', 'murder', 'revenge', 'action', 'triller']","[2, 1, 1, 1, 1, 1, 1, 1, 1]"
115907,"Crew, The",['nudity (topless)'],[1]
59954,"Three Musketeers, The","['france', 'musketeer', 'silent film', 'clv', 'dvd-video']","[1, 1, 1, 1, 1]"
123761,The Golden Eye,"['charlie chan', 'mine']","[1, 1]"
189121,Ramen Heads,"['food', 'ramen', 'cooking']","[1, 1, 1]"
126088,A Flintstones Christmas Carol,['holiday'],[1]
189841,Treasures O.K.,[],[]
194074,The Hate U Give,"['racism', 'racial issues', 'drama', 'racial inequality', 'based on a book', 'race relations', 'social commentary', 'crime', 'social justice', 'racial tension', 'thought-provoking', 'thought provoking', 'woke', 'liberal propaganda', 'los angeles', 'too long', 'american culture', 'black people', 'heavy-handed', 'police']","[8, 7, 7, 6, 5, 3, 3, 3, 3, 3, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1]"
249682,Is It Always Right to Be Right?,['open culture'],[1]
87915,Mondo Trasho,"['drag', 'foot fetish', 'mondo']","[1, 1, 1]"
128723,James Dean,['biography'],[1]
278480,Moonshine,[],[]
289419,To Sleep Next to Her,[],[]
109701,Any Number Can Play,"['casino owner', 'stress', 'alexis smith', 'clark gable', 'casino', 'croupier', 'bd-r']","[2, 2, 1, 1, 1, 1, 1]"
250476,Alien: Harvest,"['alien', 'facehugger', 'space', 'spaceship', 'trapped in space', 'xenomorph']","[1, 1, 1, 1, 1, 1]"
189279,Dawn of a Filmmaker: The Keisuke Kinoshita Story,"['biography', 'movie business', 'world war ii']","[1, 1, 1]"
138828,Mission of the Shark: The Saga of the U.S.S. Indianapolis,[],[]
267534,Madness in the Fast Lane,[],[]
116535,Scarecrow,[],[]
221434,The First Easter Rabbit,[],[]
120476,Implanted,"['#scifi', 'low budget', 'waste of time']","[1, 1, 1]"
139289,The Shattering,"['cancer', 'healer', 'rendezvous', 'woods']","[1, 1, 1, 1]"
174395,Better Watch Out,"['christmas', 'twist ending', 'horror comedy', 'christmas horror', 'twists', 'holiday horror', 'home invasion', 'truth or dare', 'creepy', 'entertaining', 'serial killer', 'sexual molestation', 'murder', 'babysitter', 'levi miller', 'unexpected', 'christmas lights', 'snow', 'snowman', 'spider']","[6, 6, 5, 4, 3, 3, 3, 3, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1]"
160537,Deadly Sanctuary,"['arizona', 'desert', 'murder investigation', 'reporter']","[1, 1, 1, 1]"
135017,"Me, Me, Me... and the Others",[],[]
279176,Miss & Mrs. Cops,[],[]
245948,Café Bar,[],[]
105961,Rebirth of Mothra II,"['kaiju', 'mothra', 'godzilla universe', 'toho']","[2, 2, 1, 1]"
71341,Blood Creek (a.k.a. Town Creek),"['nazis', 'revenge', 'horror', 'low-budget', 'occult', 'rifle', 'west virginia']","[3, 2, 1, 1, 1, 1, 1]"
184895,The Four Skulls of Jonathan Drake,"['curse', 'skull']","[1, 1]"
212459,Revenir,[],[]
189945,Be My Star,[],[]
159540,The Blade Master,"['sword and sorcery', 'action', 'adventure', 'bad acting', 'bad dialogue', 'bad directing', 'bad production', 'bad script', 'bad sound', 'caves', 'forest', 'hanglider', 'incoherent', 'magic', 'male nudity', 'snakes', ""so bad it's good"", 'unintentionally funny', 'barbarian', 'cave']","[2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
245936,Versailles - The Dream of a King,[],[]
8531,White Chicks,"['comedy', 'cross dressing', 'terry crews', 'undercover', 'fbi', 'black comedy', 'black men dressed up like white women', 'buddy cop', 'disguise', 'silly', 'comedy need to see', 'gender disguise', 'black director/s', 'black writer/s', 'physical comedy', 'funny', 'on race', 'crossdressing', 'fish out of water', 'high society']","[17, 5, 4, 4, 3, 3, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
130066,Camille Rewinds,"['changing the past or future', 'high school', 'second chance', 'woman director']","[1, 1, 1, 1]"
191681,The Ballad of Gregorio Cortez,"['acquaintance', 'ballad', 'betrayal', 'bigotry', 'case', 'chase', 'comanche indian', 'conviction', 'court', 'courtroom', 'cow', 'cowboy', 'criterion', 'deputy', 'farm', 'farmhand', 'flight', 'fugitive', 'governor', 'horse']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
162942,Hip hip hurra!,[],[]
149348,Unnatural,"['climate change', 'alaska', 'experiment gone wrong', 'monster', 'polar bear']","[2, 1, 1, 1, 1]"
201226,Days of Power,[],[]
227795,The Wrong Stepmother,[],[]
134126,The Lookalike,"['drug dealers', 'new orleans', 'drug lord', 'look-alike', 'love']","[1, 1, 1, 1, 1]"
248884,King Lear,['internet archive'],[1]
152978,Kaal,[],[]
130976,Legend No. 17,"['ice hockey', 'sport', 'biography']","[2, 2, 1]"
32325,Yanks,"['england', 'world war ii', 'nudity (topless)', 'jitterbug', 'prejudice']","[2, 2, 1, 1, 1]"
232849,Joyride,[],[]
2830,Cabaret Balkan (Bure Baruta),"['barge', 'bus']","[1, 1]"
1893,Beyond Silence (Jenseits der Stille),"['in netflix queue', 'deaf', 'love', 'lovestory', 'music', 'becoming an adult', 'berlin', 'bicycle accident', 'child', 'clarinet', 'concert', 'conservatory', 'daughter', 'deaf-mute', 'deafness', 'disabled', 'dying and death', 'family', 'loss of loved one', 'rest']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
100083,Movie 43,"['crude humor', 'offensive', 'embarassing scenes', 'cast', 'multiple storylines', 'r language', 'awkwardness', 'episodic', 'nudity (full frontal)', 'silly', 'testicles', 'jewish', 'cringe', 'dark humor', 'politically incorrect', 'vulgarity', '12 year old', '16 stories', 'absurd comedy', 'adultery']","[16, 14, 10, 6, 6, 5, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1]"
4411,Sons of Katie Elder,"['john wayne', 'revenge', 'texas', 'dean martin', 'murder', 'sibling relationship']","[3, 2, 2, 1, 1, 1]"
4267,One Night at McCool's,"['different perspectives', 'watched 2008', 'conspiracy of murder', 'neo-noir']","[2, 1, 1, 1]"
8693,What Price Glory,"['duty', 'shrapnel', 'u.s. marine', 'unrequited love', 'james cagney']","[1, 1, 1, 1, 1]"
184475,Dumm Dumm Dumm,[],[]
74486,$9.99,"['adult animation', 'independent film', 'woman director']","[1, 1, 1]"
4129,Made in Heaven,"['heaven', 'angel', 'reincarnation', 'romance', 'supernatural romance', 'betamax', 'clv']","[2, 1, 1, 1, 1, 1, 1]"
147126,Silenced,"['whistleblowers', 'cia', 'espionage', 'national security agency (nsa)', 'traitor', 'usa', 'whistleblower']","[1, 1, 1, 1, 1, 1, 1]"
52456,Perfect Stranger,"['suspense', 'crime', 'seduction', 'bruce willis', 'clearplay', 'r', 'expiation', 'murder', 'sense of guilt', 'sex scandal', 'staging', 'nudity (topless - brief)', 'halle berry', 'surprise ending', 'thriller', 'twists', 'twists & turns', 'affair', 'eye', 'giovanni ribisi']","[3, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
273817,Eh Janam Tumhare Lekhe,[],[]
984,"Pompatus of Love, The","['beer', 'drinking', 'love']","[1, 1, 1]"
187997,When the Trees Were Tall,"['russia', 'russian', 'ussr']","[1, 1, 1]"
184445,The Girl in the Fog,"['thriller', 'shoking ending', 'atmospheric', 'actors', 'scenery', 'script', 'crime', 'disappearance', 'kidnapping', 'twist ending', 'policial']","[5, 4, 3, 1, 1, 1, 1, 1, 1, 1, 1]"
289815,Dampyr,[],[]
264466,Dogtanian and the Three Muskehounds,[],[]
188615,Orion's Belt,"['arctic', 'boat', 'cold war', 'iron curtain', 'new world pictures', 'oslo norway', 'rifle', 'russian']","[1, 1, 1, 1, 1, 1, 1, 1]"
3139,Tarzan the Fearless,"['edgar rice burroughs', 'jungle', 'movie serial', 'rescue', 'tarzan', 'treasure', 'bd-r']","[1, 1, 1, 1, 1, 1, 1]"
280384,Twisted,[],[]
291895,Muzzle,"['dog', 'dog death', 'dogfight']","[1, 1, 1]"
109627,Mystery Road,"['australia', 'aussie noir', 'crime', 'australian aborigine', 'detective', 'outback', 'sniper rifle', 'mystery', 'slow', 'aaron pederson']","[2, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
159684,Point Zero,[],[]
872,Vive L'Amour (Ai qing wan sui),"['homosexuality', 'jealousy', 'love triangle', 'rejection', 'urban life', 'woman between two men']","[1, 1, 1, 1, 1, 1]"
189811,The Nostril Picker,[],[]
218609,The Way Home,[],[]
6800,Cobra,"['sylvester stallone', 'awful dirty harry ripoff', 'cop', 'motorcycle', 'andy robinson', '80s', 'car chase', 'knife', 'serial killer', 'corny', 'menahem golan', 'gang', 'mannequin', 'murder', 'prosecution', 'resistance', 'showdown', 'witness to murder', '70mm', 'betamax']","[3, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
6116,"Pirate Movie, The","['swashbuckler', 'pirates', 'musical', 'parody', 'pirate', 'dvd-r']","[1, 1, 1, 1, 1, 1]"
79596,"Lineup, The","['film noir', 'police procedural', 'drug smuggling', 'based on a tv series', 'car chase', 'drug trafficking', 'heroin', 'murder', 'san francisco', 'stupid plot', 'tivo22', 'hitman', 'bd-r']","[2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
188887,Agonies,"['paris', 'esperanto']","[1, 1]"
185053,Kidnapped: The Hannah Anderson Story,"['true crime', 'crime', 'kidnapping', 'true story']","[1, 1, 1, 1]"
217663,Blue Line,[],[]
213467,(nostalgia),"['art film', 'avant garde', 'burning a photograph', 'burning photograph', 'criterion', 'experimental film', 'hot plate', 'independent film', 'narration', 'narrator', 'national film registry', 'voice over narration']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
31900,Travellers and Magicians,"['buddhism', 'bhutan', 'discovery', 'gentle', 'journey', 'myth', 'clever', 'location', 'illusion', 'independent film', 'story in story', 'storytelling', 'weaver', 'khyentse', 'khyentsenorbu', 'lama']","[3, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
123832,Beat Girl,"['cult film', 'delinquent', 'teenager']","[1, 1, 1]"
263849,Sorrowful Shadow,[],[]
74434,"Wounds, The (Rane)",['hidden gem'],[1]
174967,The War Bride,"['canada', 'war bride', 'world war ii']","[1, 1, 1]"
5387,Enough,"['abusive husband', 'spousal abuse', 'strong female lead', 'suspense', 'jennifer lopez', 'marry rich', 'self-defense', 'violence against women', 'wife husband relationship', 'domestic violence', 'runaway', 'crappy movie', 'violent husband', 'waitress', 'battered woman', 'lone fighter']","[3, 3, 3, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1]"
6000,"House on the Edge of the Park, The (Casa sperduta nel parco, La)","['nudity (topless)', 'foreign', 'horror', 'rape', 'video nasty', 'violence']","[1, 1, 1, 1, 1, 1]"
58162,Run Fatboy Run,"['simon pegg', 'predictable', 'british', 'unfunny', 'hank azaria', 'dylan moran', 'boring', 'chick flick', 'interracial romance', 'chich flick', 'fiancé', 'jogging', 'marathon', 'new love', 'parent child relationship', 'pregnancy', 'rent', 'training', 'wedding', 'comedy']","[7, 4, 3, 3, 3, 3, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
245954,Back on Board: Greg Louganis,[],[]
117158,"Nono, the Zigzag Kid",[],[]
2207,Jamaica Inn,"['plunder', 'alfred hitchcock', 'cornwall', 'shipwreck', 'based on a book', 'daphne du maurier', ""maureen o'hara"", '19th century', 'aristocrat', 'based on novel or book', 'cornish coast', 'cornwall england', 'corrupt magistrate', 'cutthroat', 'greed', 'kidnapping', 'law officer', 'loyal wife', 'organized shipwrecking', 'sea']","[2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
178863,Stripped Naked,"['cocaine', 'daydream', 'drug deal', 'eavesdropping', 'independent film', 'lesbian', 'murder', 'passport', 'prostitution', 'revenge', 'roommate', 'sibling relationship', 'strip club', 'stripper', 'torture', 'violence']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
108491,Friends of God: A Road Trip with Alexandra Pelosi,"['politics', 'woman director']","[1, 1]"
269970,Dope Boys Alphabet,[],[]
278606,The Limit Of,[],[]
183785,Monday at 11:01 A.M.,['psychological horror'],[1]
282905,JUNG_E,"['korean', 'sci-fi', 'thriller']","[1, 1, 1]"
86553,Yolanda and the Thief,"['fred astaire', 'lucille bremer', 'con artist', 'dream sequence', 'latin america', 'tropical', 'costumes', 'visually striking', 'dance', 'guardian angel', 'bd-r', 'clv', 'surrealism']","[2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
254514,The Devil's Light,"['catholicism', 'demon', 'exorcism', 'female protagonist', 'mental illness', 'nun', 'posession', 'priest', 'rosary', 'suicide', 'vatican', 'feminist propaganda', 'filmed in bulgaria', 'ambulance', 'catacombs', 'holy water']","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1]"
278404,What Scoundrels Men Are!,[],[]
122647,Movers & Shakers,[],[]
124428,How Sweet It Is!,"['hippie', 'lawyer', 'photographer', 'bd-r']","[1, 1, 1, 1]"
263039,The Big Step,[],[]
180947,The Best Things In Life Are Free,"['biography', 'musical']","[1, 1]"
174791,Kino-pravda no. 1,"['newsreel', 'short', 'silent film']","[1, 1, 1]"
210639,Leaving D.C.,[],[]
108683,Banjo on My Knee,[],[]
190945,The Package,"['netflix', 'new life', 'group of teenage friends', 'cringe moments', 'cringey', 'dismemberment', 'penis', 'seen 2021', 'severed penis']","[3, 1, 1, 1, 1, 1, 1, 1, 1]"
5320,Spooky House,['spooky house'],[1]
30742,Some Came Running,"['shirley mcclaine', 'carnival', 'indiana', 'small town', 'teacher', 'veteran', 'writer', 'frank sinatra', 'vincente minnelli', 'bd-r', 'clv']","[2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
5762,Lili Marleen,"['musical', 'berlin', 'in love with enemy', 'jewry', 'music record', 'radio station', 'resistance', 'show business', 'switzerland', 'zurich', 'rainer werner fassbinder']","[2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
146220,Gopi Kishan,['bollywood'],[1]
291174,Girl Followed,[],[]
6496,Ecstasy (Éxtasis),['no_fa_ganes'],[1]
204892,World Without Sun,[],[]
207173,The Saint Bernard Syndicate,[],[]
241956,El Rey,[],[]
120627,The Disappeared,"['argentina', 'dirty war', 'disappearance']","[1, 1, 1]"
69545,D@bbe,"['at sign in title', 'djinn', 'epidemic', 'evil versus evil', 'ghost', 'internet', 'mirror', 'one word title', 'paranoia', 'punctuation in title', 'suicide', 'supernatural power', 'surprise ending', 'turkish horror']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
234769,The Sin of Nora Moran,[],[]
123923,School for Love,"['depression', 'emotional blackmail', 'teacher']","[1, 1, 1]"
98221,"Year One, The (L'an 01)",[],[]
250632,"Now, Hare This",[],[]
261759,Red Notice,"['ryan reynolds', 'action', 'dwayne johnson', 'heist', 'gal gadot', 'predictable', 'con artist', 'long con', 'netflix original', 'funny', 'nazi relic', 'indiana jones wannabe', 'art robbery', 'plot holes', 'scenery', 'shallow', 'meta', 'twist', 'twist ending', 'unremarkable']","[19, 13, 13, 12, 11, 9, 8, 4, 3, 3, 3, 2, 2, 1, 1, 1, 1, 1, 1, 1]"
98825,"Master, The (Huang Fei Hong jiu er zhi long xing tian xia)","['karate', 'kung fu', 'kung fu master', 'los angeles', 'martial arts']","[1, 1, 1, 1, 1]"
160980,Sully,"['true story', 'tom hanks', 'realistic', 'plane crash', 'flashbacks', 'nonlinear', 'aircraft', 'clint eastwood', 'based on a true story', 'well acted', 'aviation', 'thin plot', 'forced antagonists', 'airplane accident', 'biography', 'pilot', 'uplifting', 'trial', 'investigation', 'aaron eckhart']","[42, 33, 30, 24, 21, 20, 15, 15, 13, 12, 11, 10, 9, 9, 8, 7, 7, 6, 6, 5]"
260833,The Yogis of Tibet,[],[]
150052,Turquaze,[],[]
91069,"Good Morning, Miss Dove","['integrity', 'learning and teaching', 'secret life', 'teacher']","[1, 1, 1, 1]"
139349,The Violent Kind,"['iraq invasion', 'u.s. marine']","[1, 1]"
175583,Blockbuster,[],[]
141898,Limited Partnership,"['equality', 'federal government', 'lawsuit', 'lgbt rights', 'marriage equality']","[1, 1, 1, 1, 1]"
251794,The Misfits,['heist film'],[1]
170727,The Honourable Woman,[],[]
32902,Whisky,"['uruguay', 'brothers', 'latin american', 'factory', 'hotel', 'socks', 'español', 'loneliness', 'slow paced', 'subtle', 'subtle humor', 'threesome', 'air hockey', 'textile mill']","[3, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
7646,Rose Red,"['stephen king', 'haunted house', 'psychic', 'disturbing', 'autism', 'autistic', 'medium', 'psychic abilities', 'psychic powers', 'teenage girl']","[6, 4, 2, 1, 1, 1, 1, 1, 1, 1]"
85025,"Eagle, The","['ancient rome', 'history', 'slavery', 'scotland', 'slave', 'jamie bell', 'ancient world', 'britain', 'period piece', 'romans', 'photography', 'channing tatum', 'cinematography', 'honor', 'donald sutherland', 'beautiful scenery', 'british', 'adventure', 'historical inaccuracy', 'sad']","[7, 6, 5, 4, 4, 4, 3, 3, 3, 3, 3, 2, 2, 2, 2, 1, 1, 1, 1, 1]"
159151,Ten Years,"['collection of short films', 'future', 'hong kong', 'mockumentary', 'prophecy']","[1, 1, 1, 1, 1]"
340,"War, The","[""can't remember"", 'bullying', 'child', 'vietnam veteran']","[1, 1, 1, 1]"
27525,Shot in the Heart,['woman director'],[1]
210791,Elton John: Tantrums & Tiaras,[],[]
191649,6 Points About Emma,[],[]
270182,White Building,[],[]
180347,The Ages Of Lulu,"['rape', 'sexuality', 'bizarre', 'brother', 'concert', 'crush', 'dangerous', 'eroticism', 'games', 'kinky', 'madrid', 'sadomasochism', 'sex', 'teenager', 'threesome', 'underground', 'virgin', 'based on a book', 'bisexuality', 'cross-dressing']","[2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
137471,Tracks,"['vietnam', 'trains', 'love', 'soldier', 'train']","[2, 1, 1, 1, 1]"
115019,"Yank on the Burma Road, A","['bombing', 'new york city', 'world war ii']","[1, 1, 1]"
76149,Ollin oppivuodet,[],[]
181349,Darkness Rising,[],[]
253914,Impact After the Crash,[],[]
180179,An Object at Rest,[],[]
174285,Brains Repaired,"['part animation', 'psychiatry', 'silent film', 'trepanation']","[1, 1, 1, 1]"
149412,Legend of the Galactic Heroes: My Conquest Is the Sea of Stars,"['anime', 'based on a tv series', 'classical music', 'future', 'no ending', 'politics', 'space opera', 'spaceships', 'strategy', 'war']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
278948,Untitled (For Marilyn),[],[]
158184,Shaka Zulu,[],[]
272217,River,[],[]
233403,A Christmas Break,[],[]
143982,Home for the Holidays,['christmas'],[1]
188295,Peter on the Way to Heaven,[],[]
103692,Strawberry Fields,['woman director'],[1]
208094,Richard III: The King in the Car Park,[],[]
140631,Under the Bed,"['horror', 'indie', 'monster movie', 'old school feel']","[1, 1, 1, 1]"
165009,Day the World Ended,"['cannibal', 'end of the world', 'holocaust', 'monster', 'murder', 'mutant', 'nuclear war', 'post-apocalyptic', 'radiation', 'radiation sickness', 'scientist', 'survival', 'survivalist']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
184193,Raees,"['shahrukh khan', 'bootlegger', 'bootlegging']","[1, 1, 1]"
146942,You Won't Have Alsace-Lorraine,[],[]
144418,Table for Three,"['sophia bush', 'independent film', 'romantic comedy', 'roommate', 'roommate relationship']","[1, 1, 1, 1, 1]"
82063,Let it Rain (Parlez-moi de la pluie),['woman director'],[1]
105144,Bare Knuckles,[],[]
268002,The Magician's Cavern,[],[]
215755,Down Down the Deep River,[],[]
236947,Bliss,"['romance', 'interesting', 'interracial relationship', 'interracial romance']","[1, 1, 1, 1]"
96430,"Odd Life of Timothy Green, The","['fantasy', 'heartwarming', 'disney', 'dodgeball', 'green', 'incredibile', 'timothy']","[2, 2, 1, 1, 1, 1, 1]"
150130,No Roses for OSS 117,"['assassin', 'eurospy', 'middle east', 'secret agent']","[1, 1, 1, 1]"
255927,Goat Story With Cheese,[],[]
253788,Myth: A Frozen Tale,[],[]
165073,Nacida para ganar,[],[]
117472,Comme les 5 doigts de la main,"['suspense', 'added']","[1, 1]"
115023,"Alien Predator (Mutant II) (Falling, The)","['alien', 'cow', 'disease', 'love triangle', 'monster', 'nasa', 'parasite', 'scientist', 'spain', 'vacation']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
176267,Robin Hood,"['12th century', 'abbot', 'ambush', 'apology', 'archery', 'axe', 'backgammon', 'baron', 'battlefield', 'battlement', 'betrayal', 'blowing horn', 'bow and arrow', 'catholic church', 'church bell', 'dagger throwing', 'disarming someone', 'drawbridge', 'evil knight', 'falling into a river']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
234496,Bad Ben 7: The Haunted Highway,['found footage'],[1]
161268,Spectre,"['investigation', 'occult', 'tv movie']","[1, 1, 1]"
140765,Carl Panzram: The Spirit of Hatred and Revenge,[],[]
180297,The Disaster Artist,"['friendship', 'biographical', 'funny', 'filmmaking', 'james franco', 'hollywood', 'tommy wiseau', 'film production', 'based on a true story', 'disaster', 'strange person', 'a24', 'biography', 'movie business', 'seth rogen', 'comedy', 'toplist17', 'the room', 'ambition', 'based on non fiction book']","[16, 13, 11, 11, 10, 9, 6, 3, 3, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1]"
214356,Iron Angels 2,[],[]
181351,Fear of Falling,[],[]
53827,Sybil,"['mental illness', 'child abuse', 'dissociative identity disorder', 'emotional healing', 'intense', 'multiple personalities', 'true story', 'multiple personality disorder', 'multiple personality', 'perrot library', 'tivo20', 'based on a book', 'joanne woodward', 'psychiatry', 'psychology', 'sally field', 'disorder']","[5, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
231393,All Roads Lead Home,[],[]
61250,"House Bunny, The","['geek sorority', 'dumb blonde', 'emma stone', 'friendship', 'nudity (rear)', 'playboy girl', 'anna faris', 'comedy', 'teen movie', 'playboy non bunny', 'romantic comedy', 'female friendship', 'kat dennings', 'makeover', 'party', 'playboy', 'sorority', 'virgin', 'bob*ola', 'kaf']","[10, 10, 9, 9, 9, 8, 6, 5, 5, 5, 4, 4, 4, 2, 2, 2, 2, 2, 1, 1]"
233989,Psychobitch,"['coming of age', 'suicide', 'teenagers', 'mental illness', 'norway', 'romance', 'school', 'school dance', 'winter']","[2, 2, 2, 1, 1, 1, 1, 1, 1]"
151412,Blood for a Silver Dollar,['spaghetti western'],[1]
166556,Pojken med guldbyxorna,['woman director'],[1]
122288,The Captains,"['patrick stewart', 'star trek', 'chris pine', 'low budget', 'space opera']","[2, 2, 1, 1, 1]"
165047,You Can't Escape Forever,"['newspaper', 'reporter']","[1, 1]"
206064,Secret Millionaire,[],[]
209591,All Our Desires,[],[]
181821,How to Have an Accident in the Home,[],[]
67603,Blue Steel,[],[]
159845,Bedside Manner,"['female doctor', 'pilot']","[1, 1]"
184249,El cuaderno de Sara,[],[]
212036,Chhapaak,[],[]
131660,Bastards,[],[]
165909,Outlaw: Heartless,[],[]
252732,Busted,[],[]
194714,In the Intense Now,[],[]
7129,Queen of Hearts,[],[]
106401,Le convoyeur,['suspense'],[1]
250148,Hound Hunters,[],[]
212483,Angels Fallen,[],[]
97797,Holiday Affair,"['christmas', 'love triangle', 'central park', 'christmas present', 'comparison shopper', 'department store', 'electric train set', 'holiday season', 'little boy', 'marriage proposal', 'meant for each other', 'missing child', 'necktie', ""new year's eve"", 'only child', 'parent child relationship', 'single mother', 'war widow', 'widowed mother']","[3, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
90211,Salaam Cinema,"['actor', 'actress', 'cannes film festival', 'filmmaking', 'iranian filmmaking', 'job interview', 'job seeking', 'movie business', 'politics', 'reading aloud', 'satire', 'singer', 'singing', 'song']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
135348,I Due Colonnelli,[],[]
169478,Fair Haven,"['conversion therapy', 'gay', 'lgbtq+', 'lgbt', 'woman director', 'drama', 'romance', 'young love', 'homophobia']","[3, 3, 2, 2, 1, 1, 1, 1, 1]"
249258,The Last Hero,['motorcycle racing'],[1]
185889,ארבינקא,[],[]
191525,Captain Fracasse,[],[]
145988,Lidice,"['czechoslovakia', 'execution', 'nazi', 'war crimes']","[1, 1, 1, 1]"
265096,Once Upon a Date,[],[]
44851,Go for Zucker! (Alles auf Zucker!),"['berlin', 'berlin wall', 'casino', 'culture clash', 'daughter', 'extramarital affair', 'farewell', 'jewish life', 'life planning', 'loss of loved one', 'marriage crisis', 'parent child relationship', 'pool billiards', 'relationship', 'sibling relationship', 'single', 'wife husband relationship']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
240074,Snatched,[],[]
108360,Murders in the Zoo,[],[]
5231,Road to Morocco,"['castaway', 'morocco', 'road movie', 'bd-r', 'bob hope', 'national film registry', 'afi 100 (laughs)']","[1, 1, 1, 1, 1, 1, 1]"
197695,King of Crime,[],[]
190773,Come inguaiammo il cinema italiano - La vera storia di Franco e Ciccio,[],[]
172669,Karlsson on the Roof,"['astrid lindgren', 'woman director']","[1, 1]"
2105,Tron,"['virtual reality', 'cyberpunk', 'computers', 'sci-fi', 'hackers', 'technology', 'classic', 'computer animation', 'jeff bridges', 'alternate reality', 'original plot', 'dystopia', 'disney', 'video game', 'videogame', '1980s', 'stylish', 'true story', 'computer', ""so bad it's good""]","[24, 22, 20, 15, 13, 13, 11, 10, 9, 8, 7, 6, 5, 4, 3, 2, 2, 2, 2, 2]"
172957,Revengeance,[],[]
