movieId,imdbId,tmdbId
26387,76155,1421
107217,1041804,49852
6419,100200,111815
137353,2228000,272892
112419,38354,89187
144826,23379,267347
233535,418769,356587
129221,47112,37126
265514,11847606,873633
286879,21216870,1100962
186607,6020428,432165
174433,188455,119561
250674,10990188,833149
5068,276501,12659
52273,415023,57241
177837,248103,191
197477,345612,74617
148974,3377996,291537
261111,11790378,681076
141858,2819130,347328
50858,441774,1252
3113,146675,9946
231527,6456326,733317
251024,7534136,589972
7342,95454,57744
112614,64310,121401
237181,1576458,70744
226018,6533972,583757
145712,123909,64513
97,113247,406
3761,106469,9702
7485,53134,28276
220338,8998768,672816
196983,3429784,408229
3298,181984,14181
261479,13606090,800669
171411,253377,110029
280172,4324464,365766
264536,15174116,858015
114836,100637,108933
136347,189070,24787
266016,2928288,303224
183305,102892,333697
126040,7108,52035
27674,331811,9282
198371,28399,202273
136536,1747967,92398
196339,7981492,503902
121909,37776,87372
43624,43633,27629
116167,21040,122047
179481,2355775,106166
259603,13357086,778997
164308,436769,73306
193843,7098658,491629
122131,2215077,209401
4690,87089,2148
2203,36342,21734
119964,910885,286532
179241,5031108,480948
223928,11276598,638134
170681,37680,219924
7913,57078,27636
31577,102861,61144
133640,23631,84902
192217,7268388,511977
186301,338440,55179
192403,78801,57926
6206,91920,140071
173901,3699372,357851
143531,3740778,314388
167516,1428455,126413
152063,2404233,205584
116082,65494,39239
128940,69290,36921
8790,286921,23750
287095,20768712,982271
137809,1249363,39172
192341,3294746,331986
228283,192341,137302
243274,6708828,796014
198333,24331,161841
234587,13528526,774885
213798,7419466,618260
5412,80097,163907
146832,36483,65629
226944,1339488,276022
26379,75520,2413
143693,75278,194720
4565,88708,12500
121563,62357,202485
281888,68999,283116
292031,23049270,985883
80748,23753,25694
25878,34428,18790
281848,1699195,60179
142754,451102,15711
188739,49904,94407
82175,1436560,80435
73831,1499228,32559
84103,810809,61783
417,109219,16771
97548,73044,
91821,251282,13247
167462,100351,229088
204584,3662308,373226
202583,4668790,530457
114126,430916,27286
204032,6212136,513263
181789,48768,67709
317,111070,11395
154878,350921,104317
218361,7762748,531639
136568,74296,74187
266660,8000096,791748
144710,1333015,51270
231781,472615,19271
859,116536,484245
167304,287003,290164
191501,2265381,94372
155052,56997,248380
125856,23902,114626
159445,2168180,363103
39941,78771,259
135432,1728979,80177
289841,14308574,964918
189443,87660,14132
225988,11177804,635389
232185,107071,61510
230501,10500534,698152
273273,163202,236988
140331,1314291,30428
279530,14205,175693
177515,1242744,28396
130632,1794943,220493
131788,94037,51743
244428,117109,28559
66947,52733,27061
224483,114554,408464
215811,2592794,508011
141056,67943,76871
177323,355482,270166
240270,8114980,643586
87270,1032825,52505
149512,3013126,212640
206119,4320560,361297
265872,20880,166513
108200,2304953,240916
135905,50155,35926
71252,1144884,19912
267742,83543,192721
7319,331953,11217
71409,1423592,64450
283715,39550,25689
225713,295461,221458
198149,1262426,402431
271615,20979,50928
120749,32786,279841
206299,8860946,554814
867,115836,23945
266752,11690220,766720
174491,5114650,368051
264452,12542008,723943
124376,42548,180986
3608,89791,5683
139173,86338,210689
138166,116646,128612
183741,5867800,423191
5183,80850,65262
137664,96877,283655
217457,33135,146653
191431,309925,78898
1327,78767,11449
200134,3612936,331113
209497,6803046,565743
158599,402493,55125
283551,4815698,343688
155545,2784936,332704
176083,63105,32388
154504,385677,24199
137032,430457,38330
129285,811137,96987
185511,4796742,350203
278830,13616368,998757
131870,91631,119592
214682,73590,124183
207201,240885,70564
41721,382806,16151
5303,99892,2565
161694,80885,238250
177617,6471684,457064
220500,8205250,528222
143178,117927,86040
26560,90215,41205
230449,3520714,426487
230453,129058,405417
247122,24191,164105
30954,47264,61988
122952,110992,280472
156099,28246,240327
181755,153301,45150
176381,37458,26169
171719,109144,21947
142322,86339,105236
121205,318497,32304
2426,120861,76857
127068,64338,3485
6475,100301,24073
278382,20723738,985322
147194,62323,20879
259891,14867006,753453
135536,1386697,297761
211692,8027296,568909
108506,2328549,174671
155418,6145,174187
235357,4041476,479924
3998,228750,11983
31737,58997,1942
74530,814255,32657
258833,5215650,523048
1755,120122,25719
210365,82358,57182
88171,42752,134168
216,112508,11017
3555,141926,3536
249062,10918928,604191
211059,8195518,594304
173777,4632440,392794
203381,131468,96948
8368,304141,673
268432,394544,426960
100344,2059255,110398
171265,6739646,450945
108220,2486682,159037
26631,95715,18917
196249,7055592,457837
162096,71576,47698
197697,9428488,567604
93803,1707391,86820
83801,1568923,58772
88897,1305587,45319
27760,359692,14455
195301,7455076,545567
104097,2908228,201676
208877,21943,265116
5438,100135,10169
172283,455671,30118
283097,15486810,877703
65259,1232826,8927
115291,1663187,54557
244580,1110284,250594
82141,62760,53654
26647,96464,41949
177483,1772398,164052
180265,7214762,469019
185281,26394,224416
288843,130871,1073459
204790,6428912,458293
267324,13491110,774607
3472,53719,39890
122867,37040,179113
273865,202693,256142
280346,292458,22759
248306,378078,147704
84884,36818,878
125005,51074,95359
8895,317052,43657
129370,2279373,228165
141524,1734163,132912
203599,38786,86737
140888,3759430,292387
25856,32145,3084
267376,14383680,885087
180279,5300244,392615
142967,29819,96717
180263,118460,106035
166779,1721055,96468
256545,471223,41104
184709,7492998,481847
219830,2713980,566683
145277,113843,118427
56599,977649,66110
152511,62493,96334
117954,39158,92459
236213,1238114,150458
153234,810871,312399
103132,65711,224600
140433,50299,121959
212343,6436212,449204
192443,68697,55946
128235,36391,43513
44949,453494,18276
236757,183171,205107
87227,24044,100420
228435,9118804,728144
174905,386907,32228
586,99785,771
204386,71939,12269
228855,10627584,667869
124657,30857,160254
244788,13524234,768141
144994,78217,218296
188337,1815836,77299
5370,92652,86483
176447,188720,304073
157330,2414370,137400
152238,1874513,159006
177081,1318056,27386
261969,25472,180453
170869,268327,157641
271871,9664948,584147
33861,62861,2994
194448,6966692,490132
194773,63338,155455
136738,2191612,128209
113352,3621802,296778
178817,2180543,160697
272601,14398794,808289
101767,1568815,58483
88576,67048,128395
218671,120016,228780
187213,6890582,452015
158147,78861,106219
125013,119837,248119
3458,98251,75892
149564,33169,43823
282313,7737704,924093
196195,96319,71042
198967,6010020,435880
205467,9184016,587260
52299,419434,16018
178637,3591836,477069
145690,61906,55631
137563,3300572,254472
270466,16085592,772272
96250,1726661,68649
108122,27250,205280
108304,28579,75771
135791,319020,115124
153744,5210376,384262
160253,19992,120834
84660,120754,195651
1650,120481,45019
67365,465375,17097
112342,1343113,140783
151384,1292648,53290
116847,3575800,273334
157687,377008,51106
222308,92681,128966
220836,2136956,244830
225922,11508096,719747
246842,270677,82144
193791,410096,180549
245788,11084786,699145
241,113089,21183
257091,14597294,836305
204610,9850064,585077
123862,88766,123075
229119,8593904,606876
62514,41257,120481
195995,4731504,289143
232731,9820556,651571
125397,39082,121230
200356,1426320,51764
117865,175001,296136
183891,6794476,483306
132478,106671,46808
75994,51436,4933
193795,443512,18554
183039,1956655,100541
133773,3881768,322766
72980,1068678,25968
199636,6422192,435738
257255,155754,119349
141620,97022,238760
282967,11018264,767254
250066,417586,18436
185969,6090264,428574
109837,49016,256383
97703,2209386,135161
219488,46360,192650
158986,38434,46095
107361,3003668,213015
192973,401492,409358
214818,3745770,337474
134445,3916378,328720
192999,7208564,472226
243284,13935180,796019
174167,223509,127098
537,111201,12519
124599,268362,145259
179165,256782,152215
185859,2609706,256935
192229,4097116,531969
70032,833557,20382
195187,187499,21621
229203,1152277,32490
130334,285960,4785
289477,89808,279624
200334,267419,329376
174923,6016710,419499
110151,32178,184971
218119,1116031,151381
173999,129023,105980
163492,3829874,365339
6742,97557,40353
164985,76721,241763
143623,174862,4196
220026,2182237,111422
129843,2277946,269200
250904,97671,69786
137727,78144,107262
82202,1243957,37710
233713,4200442,325078
58180,22353,117001
216625,2191729,108833
236587,52155,173247
145759,2175927,97632
4876,245674,9378
222759,10452854,664478
149108,1680102,356482
193017,420715,2702
6199,116169,210938
53,110299,49133
47778,451176,64499
276277,20781744,926757
186281,78011,121575
154321,1092002,16803
117308,2247476,232679
258817,9556730,570192
196247,1478800,41373
2030,119007,44322
157907,46790,33224
215825,89367,132793
155539,3039472,207680
185277,25592,269403
153266,470840,123406
68329,26273,53624
68482,1117667,168643
5353,68326,55106
130922,77357,106682
214294,104448,32881
163819,41332,179272
729,113429,40651
113585,34732,65210
8404,31448,27118
289771,418887,33606
106686,1789810,94639
170145,65616,99802
266656,14597686,826712
183971,3443484,302347
280576,139655,143550
195183,5431946,516082
100457,1446072,46541
3576,93185,12476
8703,299873,71786
170109,78576,366561
205945,10515852,537061
269286,5135868,431982
197245,5599140,448507
188977,1010398,22577
92126,1978447,96888
79242,842926,39781
145514,4428788,352157
155884,79191,257044
5056,71691,11710
32354,372814,48598
119045,81689,127760
177711,6892972,368825
205096,1015980,67851
207031,2649086,215056
1054,116404,49471
202751,93124,269611
70762,481273,12839
102233,44188,88176
212144,10964992,655730
259215,15198608,853588
196855,3503454,427279
2531,69768,1705
154450,409673,16423
200200,6908274,529216
155820,4139124,342521
242942,9419056,632357
278814,11052678,812025
125363,73784,44697
154894,338353,270469
205261,8200998,509828
86399,109273,72596
241416,102761,115201
233705,120061,77345
194909,8611016,534023
173367,87537,38164
159860,21595,248741
74141,88040,75877
2494,174852,20595
91213,874421,101124
250356,14029622,795780
147740,4817256,346755
249298,11744432,663993
185081,133372,13664
237764,1992278,206265
283979,1047870,83275
204318,4068576,400090
252360,14324650,736073
123643,119607,237205
283665,279918,149072
25906,37094,43307
197111,8514508,532912
222573,93494,150241
276871,1171265,79632
277060,7206446,455889
157623,9440,174925
280286,20860096,1004466
206635,217055,17976
200852,91600,254293
130970,484855,13015
184169,6340640,474444
151900,3013160,360799
289565,96342,66635
91808,1233334,73939
191113,8617844,532374
51691,39847,61648
193111,51642,440055
210837,9057168,544914
228983,1579526,23788
175293,146970,79701
105040,1772262,219288
250570,37457,168012
267728,893355,55084
188165,1760956,56519
151459,4387040,375290
82326,471911,99738
1671,119527,14583
155948,79376,174765
122615,29297,190071
211450,6966044,463594
141654,74510,145444
139495,1193460,38963
199,58450,5967
182683,2857458,227738
286913,280591,210839
156371,2937696,295699
175279,228156,77091
136315,78848,213095
194034,204661,94242
69834,81989,215794
280716,236083,75210
193823,3919364,291259
5875,295238,32625
163895,46368,21377
151091,31309,92254
32166,54345,85926
199225,7402400,561605
103721,1541874,54320
202119,2306836,238519
135925,4024104,314327
264532,7234202,583525
211892,11263,53521
32853,66904,42611
172671,200267,71186
261799,1061123,335209
200188,1754567,264214
223191,10192566,661950
254883,452597,22338
32515,96409,28448
214542,11052808,586048
213069,5656006,535663
126438,2740874,224293
288933,6512256,494919
202753,490954,59954
137515,76478,114542
133917,31054,37461
129871,128345,105149
171367,915457,42862
261083,14450978,843281
152262,1918911,352025
59602,808486,38834
237225,4278962,373048
277590,14072630,879953
88284,29660,59566
173807,171869,63584
217085,9195844,587385
78967,76210,26932
274157,11703710,820446
895,105729,79782
232257,11697820,662400
109578,2024469,225574
125101,99248,104259
201696,1843171,134826
238002,299404,297630
179541,6173488,437517
132482,2252552,297702
201937,6091936,412190
262631,2187013,154616
5455,102573,88818
90203,69013,85365
223268,126120,110702
97832,1629757,82684
221694,79727,96909
198699,5992114,466105
143339,297847,105827
59960,53434,37412
184857,81081,39996
113337,1793223,106337
128912,2937390,216652
255629,12163662,847633
51545,425379,11330
140685,282154,261005
241904,5931144,395395
167810,75764,106876
220938,6521610,516964
212697,101009,57286
166878,2239947,200035
175589,485270,179848
203443,1756640,249650
281838,22072182,1039396
135587,266875,228012
208040,8359816,522369
159755,3960412,341012
97988,1713476,123105
122669,2274172,218460
278152,1368448,34698
179687,86262,85191
272891,55550,255788
194300,813129,39897
132688,104225,70026
147831,5087554,364089
50160,482546,13967
195037,3872918,362382
163787,71389,56277
174541,313680,13683
184911,95175,121560
134326,80439,10986
86204,39895,49334
264135,12680684,722778
162178,87689,88954
283337,13149356,964819
187283,43479,100299
7218,36244,980
89774,1291584,59440
150562,211328,222932
279480,10701074,660046
129759,77326,277167
135881,341555,16318
89147,243199,40959
193259,7205942,484735
207121,10952752,635769
100906,100107,28090
134409,91148,38262
266842,183570,234961
218871,179435,3548
66618,439884,29363
3751,120630,7443
1936,35093,27367
228499,203132,44836
187251,768100,174702
165319,4041382,348631
190737,5696326,534344
151927,3719896,334531
250580,41554,237370
232033,1103221,35726
7103,100087,51036
264844,15265710,881279
193295,7515456,506863
3119,67656,5486
123248,43482,110851
124753,63534,33736
269538,13563520,839436
169158,1454612,55008
131526,89036,71911
6932,323944,13537
3814,73312,11686
236275,9643228,731587
277744,14330236,808087
181379,1808235,71597
149186,4667094,351819
151841,26280,199689
72489,1186367,22832
96753,1758575,98369
194935,4974616,512092
172675,450077,62999
196979,5605076,396622
172755,396781,20884
231753,3743974,298307
218091,8949056,527660
5705,81777,15668
183657,322500,319065
8910,356721,1599
74339,78382,42212
209243,7287680,565840
199412,116073,40147
124683,254626,41633
43828,325191,61559
46154,414344,26567
238016,112360,297334
203519,6806448,384018
115824,2473794,245700
190465,22418,48253
181889,43402,74956
247372,5618690,476044
279052,17346434,962878
169394,5538568,410661
121781,472602,30178
221310,9850370,610643
146104,833444,227600
269700,24834,179554
3088,42546,11787
175863,1843880,88844
289753,243658,48002
142434,2258713,121206
226706,9694312,579400
210605,81881,70927
162680,5503266,384641
218695,5910,52276
3542,64180,71402
212633,76699,75839
278258,12017738,856369
177883,7310906,473812
251328,11164150,481634
102235,2475544,159011
215151,1368864,77574
168610,6265828,428449
153022,847510,129882
255283,4380748,317118
132220,51431,167101
193421,3700852,297004
6011,284655,41209
3744,162650,479
3837,95863,15158
220268,83104,208005
217503,7838654,695568
204338,423166,409703
202836,94656,67392
170805,4778500,412120
253830,10345590,641501
236489,6676204,498487
236113,12443930,661935
209121,4265816,312911
266528,263743,219998
116219,1216516,25475
115244,1928337,126323
177499,3379372,322986
135769,211934,41902
967,36241,22613
230709,6842770,628333
95034,1640711,85435
146232,116898,325555
151343,390418,27069
234179,24222,139805
149875,129672,44459
286769,28127,201997
26324,71598,42448
289011,320757,71932
200180,86847,266159
230589,8589788,543342
186201,107364,103989
4590,97276,116014
36525,425123,9007
283895,99931,593022
112251,79917,86283
112015,56796,61221
1954,75148,1366
49394,59719,36265
287079,13130024,942199
86064,910860,8896
286135,15440322,885184
141104,1010278,31169
181361,1099949,228366
148731,51530,156135
131134,102396,2169
279620,471862,226200
174523,4933238,422472
141992,2551428,153781
144834,29972,265491
5984,73115,4561
108791,1625150,100898
93980,383010,76489
83246,61587,6474
103923,94637,238748
267514,75696,20155
255957,11162826,664577
280746,139948,168115
168004,3439092,254299
210647,6250876,650278
187307,57361,129409
83256,982939,64212
222659,175771,472200
270822,17542000,933738
2283,100594,24016
387,110399,26352
148270,3469440,277519
6048,54805,31916
222358,191896,282232
228419,6360872,508404
189233,264530,62181
246322,273416,360467
82581,1064744,18029
182225,21665,106095
257905,13842628,779006
3041,87700,40771
114337,2417970,279967
93037,37769,80030
223634,3348476,363495
103017,1937149,111083
104588,818170,43740
130414,72857,258427
143851,144197,231304
6948,343121,21525
199568,2935122,200934
2486,138279,125548
197079,7117352,531753
117154,2435458,288691
233187,8598802,619245
33049,53957,38151
279806,7941892,492999
89516,79144,45048
128983,40670,165129
195423,2011110,307732
172595,112366,51191
212549,196817,198847
144160,150943,220200
219523,4444732,598456
127865,409999,28508
116905,2981768,212167
194148,7239700,520145
169492,4341528,414910
110106,1787767,114172
163176,52601,170920
116726,1856014,82450
187619,187115,81072
92453,1605769,66120
231969,485956,121298
185765,1715332,216202
225145,9770150,581734
3388,93148,8989
6107,84422,42130
251692,773309,85397
104625,40104,218212
148828,1648201,77910
178093,1388924,116901
261827,22514,156393
290785,23741080,960292
174197,398672,190648
79494,220016,17914
283681,91323,215539
2549,131646,10350
5175,99768,47869
157981,924510,313511
205431,7977594,502129
138800,47192,26948
187837,140673,66248
189681,100688,31154
195575,8105964,561438
178873,3317158,389260
160870,53117,224119
268048,3629520,166795
211534,9000364,590165
8898,44386,54979
210415,89865,102477
200562,1604100,248402
129769,77376,128588
167186,5445074,373841
280764,191208,147619
6434,37954,43490
158123,472622,184868
159534,81303,290173
4811,79766,10373
320,108260,87078
6969,85426,19184
214890,2984926,415043
142174,827179,205076
127583,2442080,312152
230109,75243,65720
179715,2718028,269588
148208,88940,89716
225776,10944760,630240
291328,8883472,675264
211452,7025388,575094
267944,268096,193970
255411,379485,433937
265826,5628684,543349
234005,4633738,331983
33880,415978,1382
70235,315459,41183
159809,88714,98927
147168,86051,96448
290311,11924738,826241
217415,2179133,490783
288583,8290478,826777
171239,2603308,178751
205277,104512,353912
119200,299215,132936
179579,5589750,385585
282429,12980080,891447
2249,100212,16384
213972,7319088,468814
201198,974005,44202
154366,65915,107767
179521,1394329,34751
3418,103074,1541
194138,7195416,521092
66105,67630,48350
178611,824412,283467
226674,8289196,525949
271224,13133936,764835
5561,103125,13571
170905,60271,92180
221500,407503,337569
207750,1193642,558123
190285,3664544,149492
227929,3107252,748621
219651,3344686,340971
284781,1619622,114913
128135,77593,128569
193717,322118,157786
163535,1234435,30858
162820,190583,47234
193169,5610526,397355
291513,26215446,1073463
170579,4480568,343809
125992,213536,52458
247242,12057234,579872
218981,2186712,381038
110880,48420,
183367,3784042,274165
43801,110922,33095
262747,182242,196387
143416,469789,194548
180487,312728,356155
199420,5189528,393154
152992,443594,15978
82591,960721,30023
252024,1082881,27089
6606,257019,71010
143517,2994832,310568
231261,271455,61760
180161,3331512,236028
4575,96976,69828
258251,823333,32219
26010,49055,28100
93473,1506448,20683
105044,2023765,119826
219169,24450,49064
241312,3165282,610069
290996,6023560,417062
212287,10499942,608542
202437,8637440,595931
189665,87942,63948
182861,2004216,326806
3560,77132,49096
261377,193019,25242
201626,5713994,490071
195681,8443704,524087
125177,28269,109900
154331,1170402,16513
90960,27200,61985
124298,97503,56669
123773,29541,74604
136634,3261302,294093
211131,1517750,32647
177461,47474,444816
249346,1297265,49549
26737,102307,36351
195297,8185182,486898
235099,13061914,741228
8932,71675,28153
157075,61876,71336
124517,90152,42047
266068,14493552,727551
166800,5459794,426903
2464,92112,25438
162300,451214,132765
109183,1878942,99367
139471,447448,13566
278950,8976472,586601
2643,94074,11411
99795,1327628,85533
212050,2708644,312056
215125,8406744,630018
195013,6167014,421742
246384,5576912,806204
121388,27746,152988
152103,5351000,380565
133895,2404370,224303
251398,102223,68738
75825,330691,15483
197603,8846072,543786
277136,9050310,934194
162548,60512,114677
164580,378773,61187
179279,65653,137891
2225,17843,36055
246218,438028,410399
109455,2980794,252841
5464,257044,4147
259847,272036,152586
146250,119239,21906
202850,89677,42043
259667,65146,73824
275209,18955474,953138
117598,56993,29060
165567,122670,296344
222641,71337,48277
179711,3713944,325844
110948,2637994,211059
195201,6997426,508466
173945,44198,84601
209197,7747308,554603
160462,1907761,68256
185325,118675,63588
269138,11941776,893304
219639,3315344,326992
4661,98273,12150
181607,6795136,450628
184509,5182856,392795
275975,4828360,920646
207277,8214936,573877
108981,2382009,249397
288485,1483006,34102
118730,75160,146559
121366,2980764,234567
147053,291855,237672
115907,1071880,14575
59954,12752,82731
123761,40394,55603
189121,6764122,455146
126088,193164,48874
189841,2572764,201893
194074,5580266,470044
249682,65901,209535
87915,64683,30645
128723,240628,2141
278480,9389,51470
289419,430746,48933
109701,41127,121074
250476,10015040,588209
189279,2444942,226974
138828,102455,131485
267534,5307498,449912
116535,341564,48314
221434,246623,62183
120476,2166880,241930
139289,1670392,331704
174395,4443658,406994
160537,3447876,340868
135017,59318,58749
279176,10161238,571786
245948,171144,128720
105961,133104,36212
71341,450336,30685
184895,52820,86191
212459,9411900,582922
189945,288115,125794
159540,86972,31264
245936,1167686,313068
8531,381707,12153
130066,2253939,135281
191681,3551840,218500
162942,93194,128900
149348,3551400,356483
201226,3068544,434129
227795,10061096,614154
134126,2497980,281418
248884,45960,225117
152978,415908,20132
130976,2182001,184155
32325,80157,21666
232849,76239,133934
2830,169145,47144
1893,116692,312
100083,1333125,87818
4411,59740,16211
4267,203755,2144
8693,45323,72613
184475,386422,63826
74486,790799,19311
4129,93467,42010
147126,2827908,261810
52456,457433,7183
273817,4280824,321675
984,117357,85328
187997,55051,83437
184445,6892400,468202
289815,10315050,644124
264466,11777920,768726
188615,89740,27817
3139,24645,76083
280384,7557536,537138
291895,17663876,939335
109627,2236054,199818
159684,3922062,361146
872,109066,11985
189811,273896,126793
218609,1252507,52499
6800,90859,9874
6116,84504,25872
79596,51866,24508
188887,229990,259740
185053,4669306,341881
217663,3972110,402243
213467,130908,132161
31900,378906,37232
123832,55779,43092
263849,435400,143808
74434,165546,51022
174967,244297,41839
5387,278435,1957
6000,80503,28679
58162,425413,7942
245954,3240752,272822
117158,1441083,128142
2207,31505,31995
178863,1426383,39478
108491,953404,25003
269970,16448408,918090
278606,4659710,564138
183785,5243618,373194
282905,22352848,843794
86553,38262,43498
254514,9271672,676547
278404,23645,63182
122647,89628,89743
124428,63098,242097
263039,10066040,651135
180947,49002,121899
174791,953454,92676
210639,2647078,413469
108683,27331,149991
190945,7525778,503619
5320,160905,110989
30742,52218,38724
5762,82661,265
146220,109922,318562
291174,6137494,463986
6496,118239,115665
204892,58364,91288
207173,7655142,490405
241956,263939,35894
120627,1366862,226227
69545,782037,75317
234769,24561,27976
123923,48103,194880
98221,179641,63172
250632,52012,234982
261759,7991608,512195
98825,97775,20811
160980,3263904,363676
260833,1429400,57858
150052,1731230,73628
91069,48130,4809
139349,758796,275210
175583,5778384,431435
141898,3588982,285460
251794,4876134,581644
170727,3021686,415647
32902,331370,36971
7646,259153,14980
85025,1034389,49494
159151,5269560,376916
340,111667,19855
27525,294918,125842
210791,124158,17916
191649,1798085,80120
270182,11813228,796157
180347,99484,53932
137471,75345,108322
115019,35574,97225
76149,138674,526268
181349,4314716,459068
253914,2076229,505901
180179,5062438,337800
174285,130978,326228
149412,95512,154738
278948,281325,126202
158184,86798,75926
272217,14222534,845769
233403,13342180,744958
143982,475969,83795
188295,1477055,38333
103692,1637656,137752
208094,2677712,452241
140631,1934458,128311
165009,49128,29062
184193,3405236,363343
146942,76897,59959
144418,1238304,19238
82063,1065332,15436
105144,1063327,38746
268002,222729,107261
215755,3502786,338267
236947,10333426,613911
96430,1462769,71864
150130,62099,169946
255927,2491648,184313
253788,11278760,816688
165073,4508542,331642
117472,1558741,45368
115023,92530,52318
176267,102797,30840
234496,11374034,769350
161268,76745,62433
140765,1756447,135465
180297,3521126,371638
214356,98474,75694
181351,2055666,147261
53827,75296,27138
231393,821810,15922
61250,852713,12620
233989,8360266,572292
151412,59114,95838
166556,3126460,294050
122288,1946421,70703
165047,35582,27897
206064,5779286,497411
209591,1942120,71179
181821,49341,66886
67603,24902,53828
159845,37530,42760
184249,6599742,449019
212036,9614460,590404
131660,460012,62678
165909,228094,376538
252732,115791,66186
194714,6532954,441498
7129,98153,120637
106401,347330,21776
250148,39475,84889
212483,5759590,662844
97797,41473,24863
90211,114329,43981
135348,55936,58701
169478,3520216,397992
249258,165232,547151
185889,133748,43683
191525,53695,4732
145988,1754123,77573
265096,5670842,506189
44851,416331,460
240074,1245534,154205
108360,24360,39311
5231,35262,31805
197695,5803438,558589
190773,445071,60017
172669,307050,41493
2105,84827,97
172957,3401174,416445
106487,1951264,101299
271909,13554896,939542
164813,2094787,153133
174477,252802,49491
188097,88367,420500
235923,58592,159404
207942,7922834,580097
135370,67946,201383
191879,1297456,267794
161984,67817,149026
222883,10563920,589082
224507,9679608,577091
224711,139776,744624
186691,6649794,466501
25774,21577,5729
207151,107604,127167
274979,9783600,615469
119013,122998,285532
276043,36747,283012
291883,61997,219580
279912,10399608,848058
157224,4383594,322240
272469,8999972,738173
3059,32283,51787
177231,5884230,425980
82055,20821,120835
268996,16282866,700127
149162,92144,62898
286055,3231390,321478
221124,7594584,591121
277964,13698942,806929
259857,10664496,616613
179611,6782486,450679
122511,288415,21518
241130,11872780,680317
157917,60942,110614
126208,128350,198380
136798,3148348,276488
202607,1773000,55637
72876,22017,42836
138752,1540005,127594
237652,12100080,689242
180441,6087426,429742
208475,166557,139352
164560,3764194,295832
192013,6090044,535488
762,117765,9879
216791,10358198,686003
122547,43687,60853
92204,48499,54436
198275,54429,178729
131009,118678,9527
72624,878674,18595
89519,42848,85828
87327,92716,103203
230487,5471634,430013
141004,1976009,228066
8953,360025,202587
105420,2345112,209262
181481,70152,113132
213087,5723056,603106
137421,2184207,202722
124661,48259,79646
1250,50212,826
200054,8488126,566228
43762,64990,1651
156700,1535608,57173
219045,11469196,662903
29,112682,902
216298,55932,264341
270564,64333,126405
268894,209223,77938
196997,9495224,569547
144968,4640564,364781
229457,471388,232199
237768,2139903,127887
118542,75766,28844
205915,9496220,594690
187819,5335394,368012
199317,2981746,503761
8950,361862,4553
182811,4776578,426471
4950,85862,14854
140182,1617250,79456
274019,95651,446888
220252,4875960,373858
91537,485241,1254
156197,48672,59895
155195,57625,261963
209399,89499,96201
121249,205214,31183
198655,4779884,426638
188277,174207,14480
134160,2146960,109835
1187,105107,41768
291837,174757,656581
132640,131624,113824
232911,5108912,410220
225067,12267100,702299
154628,50800,88051
128021,39574,119102
108676,99090,218689
275441,15053518,852830
146350,3561236,347548
68498,1139800,15342
253478,12590438,816614
281258,14986012,847726
279782,21226634,942811
227827,11822898,674754
142054,1326252,86500
108649,1733679,81657
113209,388201,192143
81396,23825,43601
152097,2924352,322163
196429,34071,98393
60103,44357,1938
2861,126916,10390
63239,128996,42884
262837,10451312,659940
7099,87544,81
161658,5646136,391995
201991,9863912,584964
81518,940580,1782
135743,1616543,38877
125880,34033,250134
187533,2246947,181539
191449,318696,66360
283387,496408,11555
114888,97527,38084
146044,17418,262806
287383,24070754,1000492
196577,887304,49255
84565,86244,47578
194849,160150,196532
172279,491722,393196
182025,36768,54482
6893,64505,10536
399,113173,278939
212481,7933596,468690
81987,79023,87415
26998,120126,35638
220672,288073,54712
96596,1368440,112090
71404,53882,18974
137751,371835,42971
210479,1780967,510298
177217,4741708,382503
217053,2727028,255580
180677,2268018,391872
5926,83641,45840
26322,71571,16246
101650,2118702,96535
177239,3881784,395993
175903,282917,101801
118702,1809398,227306
106365,72228,84324
262131,61013,100059
123745,49672,102293
159725,176892,24793
6120,84556,27726
285869,5973370,419239
280270,11386832,942921
68647,64695,122160
4113,93093,52780
26084,56262,13671
2644,21814,138
202685,3865930,292307
189149,5622412,454615
215185,306174,72751
208621,5073642,548473
134146,74909,271045
98107,2124074,84166
3419,66392,150043
201887,2762662,482088
207471,797050,430477
226308,6469960,468291
109747,974584,119261
191697,7897348,508366
106082,2083695,460870
6776,282674,19666
198989,4851570,477794
188365,5517462,463738
204278,51500,172237
95088,1862079,84332
289729,26443107,1077661
134615,65180,47150
160796,2625948,380372
8336,35019,39871
1179,99703,18129
108374,22134,97963
155100,1843335,70988
124239,110910,181841
247942,1855347,84339
96863,1496422,82390
9014,37280,42401
26704,100685,1662
120869,10,774
1302,97351,2323
229663,13093506,750160
1430,120414,85242
140074,1524575,157544
8835,338325,15644
140950,208481,128338
71184,1176244,22774
116969,1787092,86532
149392,5133810,363483
78684,104111,108705
139533,2401789,228606
286019,212430,73636
250578,40421,237274
273789,20621,129841
1678,107282,19931
165071,3138344,417877
207023,8809652,552865
211886,3302962,254418
145104,1734417,288164
156505,43432,187516
214364,81118,135392
240364,89949,261525
193563,5455410,434362
8659,299594,39770
118560,61668,268662
8488,70689,60595
177365,230571,187241
126983,95244,74711
243886,2184219,227365
277934,4852966,394332
112485,41387,43387
147364,2062661,92393
99020,1943747,149172
154132,83574,127609
180825,6760956,412316
265032,11346000,890836
244036,2222402,439369
7398,44410,50549
138708,52545,39318
273873,24167,161866
214064,10993566,677640
